,country,indicator,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
2632,SAS,"Trademark applications, direct nonresident",4819.0,5293.0,6593.0,7892.0,10688.0,,,,11923.0,24672.0,17090.0,11362.0,21937.0,27414.0,20743.0,24936.0,19050.0,21887.0,14611.0,22482.0,34694.0,27711.0,34130.0,33714.0,38362.0,51258.0,37759.0
2633,SAS,"Patent applications, residents",1358.0,1374.0,1319.0,1698.0,1715.0,1749.0,2080.0,2378.0,2418.0,2393.0,2616.0,2914.0,3635.0,4255.0,5063.0,5952.0,6585.0,6856.0,7519.0,9258.0,9172.0,9723.0,11229.0,12240.0,13059.0,13775.0,15512.0
2634,SAS,"Patent applications, nonresidents",2999.0,2963.0,3279.0,3933.0,5973.0,7945.0,9590.0,8324.0,4157.0,7979.0,9853.0,10277.0,10707.0,14923.0,21307.0,25447.0,30920.0,32304.0,27500.0,32400.0,34830.0,35501.0,33592.0,31875.0,34396.0,33081.0,32679.0
2635,SAS,Scientific and technical journal articles,,,,,,,,,,,,,29243.2,31615.3,36783.7,42850.1,48806.8,54780.4,61743.5,70899.2,84346.8,92449.7,100329.6,112303.2,118526.9,123754.0,
2636,SAS,Research and development expenditure (% of GDP),,,,,,0.631833462,0.625441282,0.6356011229999999,0.659332939,0.664431938,0.670774655,0.6719811809999999,0.72901,0.750566538,0.788824792,0.803250309,0.7951673090000001,0.834771893,0.7957333190000001,0.795137511,0.778595575,,,,0.561926907,,
2637,SAS,"Charges for the use of intellectual property, receipts (BoP, current US$)",1815524.763,5031658.989,2639203.498,4469699.761,8764042.455,26575683.66,16732624.24,22982425.22,31012969.48,86311699.07,43022437.78,31264636.41,39128445.86,72837185.37,228896171.1,124407832.9,206771666.2,193593227.0,203726855.4,138117584.9,311054597.8,328703947.2,452003753.6,672107416.4,482764971.6,535260666.5,669736766.4
2638,SAS,"Charges for the use of intellectual property, payments (BoP, current US$)",49565207.9,68598351.54,81484623.35,105694844.0,111498117.8,136404078.9,177552646.0,216908743.5,342827048.3,314883526.1,341537031.0,366359662.3,589601951.1,702572360.5,785199605.2,957195318.8,1275582229.0,1670095699.0,1961696656.0,2609955129.0,3007490650.0,4176389147.0,4065036685.0,5043155509.0,5214137795.0,5733976375.0,6768318609.0
2639,SAU,High-technology exports (% of manufactured exports),0.37321150799999997,0.351576203,0.16933341699999999,0.096369508,0.197337117,0.7495856740000001,,0.357561994,0.987304119,0.389214526,0.42848304299999995,0.325687094,0.52008629,0.31386962399999996,0.638904924,0.915842754,0.658276153,0.767185285,1.068503989,0.728042871,0.5540716410000001,0.6365295129999999,0.69828266,0.576335405,0.774160544,2.823702041,
2640,SAU,High-technology exports (current US$),11119439.0,16739813.0,4011778.0,3046368.0,9656596.0,39545985.0,,18216505.0,46011727.0,21150962.0,28132303.0,22279760.0,43951521.0,35327510.0,92074686.0,150582545.0,130513761.0,180168493.0,206730601.0,198510916.0,204437056.0,253262450.0,288641958.0,254366095.0,276022477.0,1119558064.0,
2646,SAU,"Patent applications, residents",27.0,21.0,21.0,33.0,28.0,27.0,57.0,45.0,72.0,76.0,46.0,61.0,56.0,81.0,119.0,119.0,128.0,,,288.0,347.0,,491.0,652.0,715.0,1070.0,909.0
2647,SAU,"Patent applications, nonresidents",492.0,605.0,729.0,687.0,718.0,810.0,1001.0,1286.0,1144.0,797.0,683.0,552.0,487.0,395.0,374.0,419.0,642.0,,,643.0,643.0,,440.0,135.0,1691.0,2196.0,2282.0
2648,SAU,Scientific and technical journal articles,,,,,,,,,,,,,1719.2,1710.7,1734.0,1898.0,2011.6,2222.4,2836.4,3621.3,4957.5,5982.5,7410.5,8410.8,8885.0,9231.9,
2649,SAU,Research and development expenditure (% of GDP),,,,,,,,,,,,,0.062329999999999997,0.05315,0.0423,0.04245,0.04521,0.04902,0.07338,0.884,0.89784,0.87684,0.81516,,,,
2656,SDN,"Trademark applications, total",,,,,,,,2071.0,2259.0,2382.0,1838.0,1759.0,1704.0,1840.0,2074.0,2591.0,2655.0,2510.0,2363.0,2950.0,2799.0,2619.0,2401.0,3840.0,3250.0,3250.0,3485.0
2657,SDN,"Trademark applications, direct resident",,,,,,,,738.0,1070.0,573.0,397.0,491.0,419.0,478.0,533.0,792.0,634.0,571.0,974.0,934.0,915.0,847.0,223.0,1616.0,1333.0,1332.0,1558.0
2658,SDN,"Trademark applications, direct nonresident",,,,,,,,1333.0,1189.0,1809.0,1441.0,1268.0,1285.0,1362.0,1541.0,1799.0,2021.0,1939.0,1389.0,2016.0,1884.0,1772.0,2178.0,2224.0,1917.0,1918.0,1927.0
2659,SDN,"Patent applications, residents",,,,,,,,,2.0,6.0,1.0,2.0,6.0,4.0,6.0,3.0,3.0,340.0,332.0,252.0,249.0,,269.0,,267.0,284.0,281.0
2660,SDN,"Patent applications, nonresidents",,26.0,,,,,,,4.0,16.0,13.0,20.0,11.0,17.0,16.0,13.0,13.0,3.0,2.0,2.0,3.0,,,8.0,1.0,1.0,12.0
2661,SDN,Scientific and technical journal articles,,,,,,,,,,,,,85.6,104.3,100.9,108.3,140.6,169.5,227.4,258.1,298.4,270.4,359.2,242.5,255.2,368.8,
2662,SDN,Research and development expenditure (% of GDP),,,,,,,,,0.5300699999999999,0.47276999999999997,0.44686000000000003,0.39509,0.33981999999999996,0.29586,0.29844,,,,,,,,,,,,
2663,SDN,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,200000.0,200000.0,,,,,,,,,300555.0,,1522064.591,2878461.1780000003,2266163.464,,,5745137.72,479.0285714,,
2664,SDN,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,400000.0,-200000.0,,100000.0,,,,,,3959.1939079999997,2650.0,57298.90233,1297124.0,11370686.95,1415921.793,4000.0,55602.66695,,,,
2665,SEN,High-technology exports (% of manufactured exports),,,,,,1.462643925,1.711894139,5.766384269,12.2912144,7.286018856,4.46008587,4.0922672769999995,4.902101765,5.816501409,8.270946192,5.847358532,4.472999093,5.261533311,11.8578439,1.187951358,0.563647418,0.690258258,1.147592517,1.256366508,3.6178906410000002,2.0811413780000003,1.0997904509999998
2666,SEN,High-technology exports (current US$),,,,,,2888362.0,2725225.0,15758778.0,32789650.0,13607291.0,10062787.0,14512739.0,19402165.0,29455123.0,52824400.0,17240295.0,24940185.0,44310661.0,89872472.0,9310477.0,5703457.0,6840305.0,8988322.0,9962862.0,27132070.0,17541318.0,9468674.0
2674,SEN,Scientific and technical journal articles,,,,,,,,,,,,,198.8,173.4,207.4,171.6,207.6,208.1,188.0,203.4,284.3,287.3,299.0,332.9,371.2,353.0,
2676,SEN,"Charges for the use of intellectual property, receipts (BoP, current US$)",1240664.404,1057834.0520000001,988831.2237,702443.6267,1061808.4170000001,82103.02115,,67802.15217999999,1575444.8069999998,16854.49422,45018.09889,200864.2317,,,,,500764.9366,245642.4944,1228328.758,1211443.241,1398701.836,3388654.35,1801473.428,3865174.3619999997,3408744.068,4595552.196,4930985.867
2677,SEN,"Charges for the use of intellectual property, payments (BoP, current US$)",283580.4353,528917.0258,105946.2025,144091.0004,120204.7265,486753.6254,2232428.258,3627415.142,5244444.62,5473496.997,2871609.035,3309955.5889999997,505849.6924,7215804.681,7374852.97,5278355.718,7803586.929,9021778.887,12113862.92,5835118.275,5404075.274,4896899.35,1200307.576,5895857.282000001,5150397.39,7630754.896000001,8143522.386
2678,SGP,High-technology exports (% of manufactured exports),40.54177075,44.79651772,47.50310685,50.65897587,54.14704475,55.71437159,57.01658868,59.06705934,60.89937853,62.79494579,60.94929712,60.62664036,90.01820328,56.87614852,34.66099541,34.38341949,45.51862855,49.82662805,48.67942243,49.90865546,45.15697135,45.2892229,46.99436728,47.18240356,49.27542568,48.82653878,49.17026032
2679,SGP,High-technology exports (current US$),17311581862.0,21773042951.0,27516281358.0,40313852578.0,53636846754.0,58000525979.0,59752080267.0,54894563402.0,60030536679.0,73920978262.0,62552702241.0,64119593432.0,76411037761.0,94225281972.0,39077737734.0,43441669588.0,103000000000.0,117000000000.0,95396675295.0,127000000000.0,126000000000.0,128000000000.0,136000000000.0,137000000000.0,131000000000.0,126000000000.0,136000000000.0
2680,SGP,Technicians in R&D (per million people),,,,,,317.1783,375.40403,361.54943,379.72095,347.47161,357.02386,383.83688,403.14923,465.77148,528.7548,519.70977,500.81267,587.4265,548.75443,461.45322999999996,466.13062,464.83655999999996,462.20469,457.0785,,,
2681,SGP,Researchers in R&D (per million people),,,,,,2554.0270100000002,2659.28775,3054.07564,3299.34408,4249.61165,4165.54879,4386.18196,4712.2758,4887.64863,5297.05801,5428.004629999999,5768.88293,5739.10007,6148.45017,6312.37175,6514.37196,6477.1901,6720.1138599999995,6729.6797799999995,,,
2682,SGP,"Trademark applications, total",11266.0,9999.0,10311.0,11349.0,12577.0,13899.0,15873.0,13021.0,15753.0,22616.0,16709.0,14841.0,16401.0,18929.0,20522.0,20875.0,22951.0,17069.0,14603.0,16929.0,18202.0,19265.0,20033.0,21296.0,21380.0,22757.0,24053.0
2683,SGP,"Trademark applications, direct resident",,,,,,,,2243.0,3477.0,5187.0,3282.0,3344.0,4254.0,4840.0,5071.0,4854.0,5393.0,4203.0,4108.0,4334.0,4242.0,4608.0,4804.0,5641.0,5393.0,5861.0,6484.0
2684,SGP,"Trademark applications, direct nonresident",,,,,,,,10778.0,12276.0,17429.0,13427.0,11497.0,12147.0,14089.0,15451.0,16021.0,17558.0,12866.0,10495.0,12595.0,13960.0,14657.0,15229.0,15655.0,15987.0,16896.0,17569.0
2685,SGP,"Patent applications, residents",,,,,145.0,224.0,288.0,311.0,374.0,516.0,524.0,624.0,626.0,641.0,569.0,626.0,696.0,793.0,750.0,895.0,1056.0,1081.0,1143.0,1303.0,1469.0,1601.0,1609.0
2686,SGP,"Patent applications, nonresidents",,,,,2412.0,12357.0,6048.0,6367.0,6679.0,7720.0,7726.0,7575.0,7248.0,7944.0,8036.0,8537.0,9255.0,8899.0,7986.0,8878.0,8738.0,8604.0,8579.0,9009.0,9345.0,9379.0,9321.0
2687,SGP,Scientific and technical journal articles,,,,,,,,,,,,,6037.0,7401.0,7959.6,8204.6,8251.5,8688.5,8919.5,9853.9,10098.5,10809.3,10979.5,11145.3,11220.9,11253.8,
2688,SGP,Research and development expenditure (% of GDP),,,,,,1.31843,1.41508,1.7374900000000002,1.81628,1.82155,2.0207599999999997,2.06807,2.02636,2.10459,2.16067,2.13328,2.33699,2.6208099999999996,2.15925,2.01297,2.14585,1.9944,1.98597,2.15996,,,
2689,SGP,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,44801128.85,51558790.56,43305325.56,48458364.74,52685712.71,61428220.63,70490826.56,74500652.95,95282739.09,303805107.2,516102673.8,529789376.5,697829498.3,784176064.4,842342802.5,975644935.6,1661583783.0,1856800980.0,3176216735.0,3780513792.0,8612005164.0,7292046264.0,8034542064.0
2690,SGP,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,1675773878.0,1993772048.0,1905703720.0,1869560758.0,4288782211.0,5040362421.0,4819607947.0,4781333510.0,6620543188.0,7893430572.0,9316764775.0,9594172191.0,9626888697.0,13482739468.0,13227092048.0,16908587528.0,20227689576.0,22974591270.0,22889235195.0,20766189180.0,19303256778.0,15445156646.0,14908630085.0
2691,SLB,High-technology exports (% of manufactured exports),,,,,,,,,,,,,,,,,,,0.179127717,,0.453712002,1.5041243930000001,10.36217689,,2.7993951810000004,1.4624565859999998,1.005588438
2692,SLB,High-technology exports (current US$),,,,,,,,,,,,,,,,,,,3097.0,37.0,9487.0,88554.0,422330.0,,193415.0,439899.0,300163.0
2700,SLB,Scientific and technical journal articles,,,,,,,,,,,,,4.9,2.6,2.6,6.6,4.3,2.9,3.4,7.9,7.5,5.0,4.3,6.6,10.9,14.0,
2702,SLB,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,103828.1616,62007.27897000001,235805.9167,56839.87405,83082.07647999999,107610.1856,291153.0478,,18398.227580000002,18295.90942,18073.44089,17380.491159999998,13020.02315,108162.5735,226827.9793,1208693.729,1521895.408,508282.4475,1249966.813,583312.7223
2703,SLB,"Charges for the use of intellectual property, payments (BoP, current US$)",,,156851.2632,60765.1856,117443.2602,84119.42154,53807.677910000006,103828.1616,62007.27897000001,196504.9306,56839.87405,2371.83887,9564.819882,5794.854246,240814.5521,746455.553,1128293.394,1450206.372,1196708.703,738655.4609,1359494.336,1219729.689,1491281.967,5205318.598999999,4779372.297,4349572.323,3985073.6560000004
2713,SLE,Scientific and technical journal articles,,,,,,,,,,,,,2.8,5.4,6.0,5.1,5.0,7.9,9.1,12.2,11.1,14.8,15.0,21.7,34.3,48.2,
2715,SLE,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,2184.466536,1140001.4070000001,,,,1230982.216,1106681.73,1271523.041,933695.8987,1069328.649,4438535.7639999995,4250503.155,3784866.475,3057254.798,5468652.53
2716,SLE,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,,197310.6941,25066.110230000002,2896.953285,1039718.92,1517962.45,728898.3114,643885.2214,403114.8106,334281.8582,408617.1499,1050135.558,1038580.007,886050.4823,1055010.2079999999,1437870.0459999999
2717,SLV,High-technology exports (% of manufactured exports),,,,6.971188555,7.605502975,7.928847815,7.727272093,7.784553805,6.568936637,3.483351692,4.648381745,5.476222145,5.118348317,4.395767,4.361284555,4.448500693,4.570201621,4.290406766,5.096856569,5.773937397999999,5.5698701139999995,4.741188833,4.41152865,4.714725205,4.3157924439999995,4.56346005,5.039879622
2718,SLV,High-technology exports (current US$),,,,25832736.0,29071938.0,33406492.0,40539102.0,45484749.0,38262580.0,21102946.0,28888664.0,38852320.0,36126214.0,34376518.0,117877138.0,128013169.0,137651113.0,147296526.0,140226040.0,185405436.0,200026499.0,177852297.0,177539670.0,188547.0,180970635.0,190063.0,220682470.0
2721,SLV,"Trademark applications, total",3400.0,3749.0,4142.0,4405.0,3777.0,,5388.0,,,,,,,,,,,,,,,7496.0,7524.0,7036.0,11449.0,10620.0,9082.0
2722,SLV,"Trademark applications, direct resident",1883.0,1739.0,1834.0,1681.0,1730.0,,1699.0,,,,,,,,,,,,,,,,,,4419.0,3621.0,5026.0
2723,SLV,"Trademark applications, direct nonresident",1517.0,2010.0,2308.0,2724.0,2047.0,,3689.0,,,,,,,,,,,,,,,,,,7030.0,6999.0,4056.0
2724,SLV,"Patent applications, residents",10.0,11.0,10.0,10.0,3.0,,,,,,,,,,,,,,,,,,,,7.0,4.0,4.0
2725,SLV,"Patent applications, nonresidents",26.0,97.0,75.0,76.0,64.0,,,,,,,,,,,,,,,,,217.0,183.0,187.0,196.0,171.0,178.0
2726,SLV,Scientific and technical journal articles,,,,,,,,,,,,,5.4,18.0,14.7,18.2,14.5,20.9,16.0,18.7,17.8,19.4,14.7,19.9,21.8,28.5,
2727,SLV,Research and development expenditure (% of GDP),,,,,,,,0.08818,,,,,,,,,0.1056,0.13399,0.0909,0.07806,0.0355,0.03397,0.06391000000000001,0.09381,0.14517,0.14662,
2728,SLV,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,229818.7975,,,,,,1100000.0,2400000.0,1200000.0,1500000.0,200000.0,100000.0,2400000.0,500000.0,300000.0,1400000.0,440000.0,380000.0,286069.0,17650321.8,29478637.3,19142648.2,29143493.32,55829521.84,62456353.55
2729,SLV,"Charges for the use of intellectual property, payments (BoP, current US$)",2245322.245,5143028.008,3447281.962,114563.94099999999,2855647.042,228440.8909,,,20300000.0,20500000.0,22100000.0,20400000.0,22200000.0,17750000.0,30400000.0,27300000.0,24100000.0,33700000.0,26050000.0,31490000.0,39934371.44,54681828.7,71564697.09,68550429.24,70203548.96,136773816.8,138322271.5
2734,SMR,"Trademark applications, total",,,,,,,,,2177.0,2640.0,2148.0,1876.0,1833.0,1648.0,1465.0,1563.0,1727.0,1825.0,1266.0,1310.0,1278.0,,1124.0,1142.0,1261.0,1342.0,
2735,SMR,"Trademark applications, direct resident",,,,,,,,,5.0,51.0,80.0,79.0,103.0,81.0,95.0,63.0,,,,,,,81.0,94.0,101.0,112.0,
2736,SMR,"Trademark applications, direct nonresident",,,,,,,,,2172.0,2589.0,2068.0,1797.0,1730.0,1567.0,1370.0,1500.0,,,,,,,1043.0,1048.0,1160.0,1230.0,
2739,SMR,Scientific and technical journal articles,,,,,,,,,,,,,0.2,0.6,1.3,0.7,2.9,4.8,1.2,1.3,2.3,5.9,7.0,5.1,7.5,7.5,
2752,SOM,Scientific and technical journal articles,,,,,,,,,,,,,1.8,1.1,0.0,1.0,0.0,1.1,2.8,3.2,2.9,1.4,6.3,6.2,4.5,3.3,
2756,SRB,High-technology exports (% of manufactured exports),,3.6345708610000003,,,,5.511487568,2.9092082439999998,4.899781759,2.5085413069999998,3.301111943,5.529614852000001,4.053289464,,4.259841246000001,3.239132739,3.558232292,3.63211646,,,,,,,,,,
2757,SRB,High-technology exports (current US$),,57136000.0,,,,49784000.0,42172000.0,74862000.0,22086000.0,34690000.0,66015360.0,52840485.0,,99932391.0,93134116.0,145654851.0,211332724.0,259274663.0,229950355.0,253645320.0,262692393.0,373961679.0,334511622.0,338934666.0,292333396.0,309381926.0,366110287.0
2758,SRB,Technicians in R&D (per million people),,,,,,,,,,,,,,,,,299.17832000000004,300.02984,392.06605,334.8388,299.97302,312.4554,324.7486,350.75375,420.25773,430.94926,410.84382
2759,SRB,Researchers in R&D (per million people),,,,,,,,,,,,,,,,,1195.5864,1360.36615,1429.36933,1514.84186,1624.0085900000001,1643.3742,1726.97302,1830.99247,2071.21672,2132.77271,2079.19966
2760,SRB,"Trademark applications, total",,,,,,,,,,,,,,,,5922.0,9583.0,8675.0,6461.0,6595.0,6390.0,6075.0,6446.0,6090.0,6026.0,6121.0,6156.0
2761,SRB,"Trademark applications, direct resident",,,,,,,,,,,,,,,,1858.0,2104.0,2055.0,1373.0,1380.0,1133.0,1112.0,1335.0,1172.0,1340.0,1445.0,1313.0
2762,SRB,"Trademark applications, direct nonresident",,,,,,,,,,,,,,,,4064.0,7479.0,6620.0,5088.0,5215.0,5257.0,4963.0,5111.0,4918.0,4686.0,4676.0,4843.0
2763,SRB,"Patent applications, residents",,,,,,,,,,,,,,473.0,372.0,432.0,395.0,386.0,319.0,290.0,180.0,192.0,201.0,202.0,178.0,192.0,171.0
2764,SRB,"Patent applications, nonresidents",,,,,,,,,,,,,,694.0,609.0,273.0,121.0,237.0,40.0,39.0,49.0,32.0,20.0,10.0,13.0,21.0,13.0
2765,SRB,Scientific and technical journal articles,,,,,,,,,,,,,,,,,2843.1,3096.6,3710.7,4120.9,4919.6,6076.6,5472.3,5233.2,5072.3,5052.4,
2766,SRB,Research and development expenditure (% of GDP),,,,,,,0.7540399999999999,0.80135,0.9971899999999999,0.89807,0.32119000000000003,0.6795399999999999,0.5213800000000001,0.30444,0.41685,0.46678000000000003,0.62017,0.70955,0.86613,0.74427,0.72439,0.90691,0.7268399999999999,0.76972,0.86536,0.89059,0.93022
2767,SRB,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,,,,,10452498.79,27383311.46,63209819.38,38965836.95,56740513.73,35356579.56,44423232.0,41033827.65,45256007.21,42316440.22,50138198.91
2768,SRB,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,,,,,,143639991.5,194747767.7,143534411.0,156146589.4,183192371.0,175036043.1,221215914.8,224524042.8,180273473.3,199701693.7,239226666.4
2769,SSA,High-technology exports (% of manufactured exports),,,,,,4.848894507,5.571972443,6.802164004,8.84569456,3.895908799,3.565780588,3.479911123,3.95104807,,,7.668572519,4.596475861,3.751898113,4.250331655,2.828131281,4.412987958,4.331515555,4.00510912,3.92675024,,3.95720305,3.5666539860000004
2770,SSA,High-technology exports (current US$),,,,,,,,,,1100078659.0,1001818783.0,922619663.0,1089122037.0,1689649796.0,2272638794.0,,2515168743.0,2623082848.0,,2283838967.0,,3267887641.0,2878846728.0,,,,
2778,SSA,Scientific and technical journal articles,,,,,,,,,,,,,8157.261334999999,9148.619765000001,9970.130956,11251.66818,12216.033290000001,12888.18679,14661.656819999998,16214.12586,17861.42351,19005.1787,20837.27909,23587.87994,23054.72162,24184.94524,
2780,SSA,"Charges for the use of intellectual property, receipts (BoP, current US$)",105754069.6,77173005.26,77910652.54,80492574.92,69876792.89,107888526.4,92491156.8,88900061.61,67495038.04,81274008.88,37330297.59,35125867.86,44617633.34,288329724.9,161219307.1,1460049438.0,168969798.6,296008872.0,218752673.0,184344491.6,228377769.5,211187774.1,222415395.2,244500048.5,244864625.3,209328602.7,243988048.1
2781,SSA,"Charges for the use of intellectual property, payments (BoP, current US$)",210229403.3,183514699.3,265041588.3,238678341.7,395177982.8,387583956.9,394637062.8,350580860.5,340915679.6,408467030.7,466852887.7,594732399.5,818481821.6,1081189319.0,1365498931.0,1576230575.0,2055010768.0,2160352732.0,2174402895.0,2333606514.0,2468258987.0,2649601504.0,2643906502.0,2533733159.0,2528520316.0,2712483424.0,2971471608.0
